user_id,prolific_id_email,age,gender,first_lang,other_langs,login_time,question_number,source_language,target_language,source_text,source_text_to_be_translated,correct_translation,wrong_mcq_translation,user_free_translation,user_free_translation_time_taken,user_mcq_translation,user_mcq_translation_time_taken,clean_response,is_correct
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,13,PL,RU,CHYBA ŻE książę niedomaga.,chyba że,разве что,chyba że,почему бы,19,разве что,10,почему бы,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,16,CS,RU,"Mezi jiným jsem pozoroval, že dr Kramář bude mít potíže.",mezi jiným,между прочим,меж иными,между прочим,17,между прочим,4,между прочим,1
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,14,PL,RU,"Turystyka przyrodnicza przyciąga osoby lubiące spędzać czas na łonie natury, podziwiać krajobrazy, w tym dziką roślinność i zwierzęta.",w tym,в том числе,в том,в том,15,в том,4,в том,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,17,CS,RU,"Lze říci, že trasu letu lze měnit pouze z důvodu zajištění bezpečnosti a ochrany zdraví.",lze říci,можно сказать,возможно речь,,16,можно сказать,9,,0
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,15,PL,RU,"JAK TYLKO dolatywał mnie zapach spalonego węgla, od razu stawał mi przed oczyma początek mojej służby.",jak tylko,как только,как лишь,как только,14,как только,4,как только,1
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,5,BE,RU,"На ўсей тэрыторыі зімовыя, а ў Арктыцы і летнія ападкі выпадаюць у выглядзе снегу.",у выглядзе,в виде,с внешности,,18,в виде,3,,0
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,16,PL,RU,Trądem nas zarazić gotów! ALBO I czym gorszym!,albo i,а то и,либо и,или ,23,а то и,10,или,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,18,CS,RU,"Jediné, co udělám ― jediné, co si troufnu udělat ― bude v podstatě taková hloupost…",v podstatě,в сущности,v podstatě,в подходе,36,в сущности,9,в подходе,0
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,6,BE,RU,"У афіцыйнай заяве кіраўнік камітэта звяртае ўвагу на тое, што падобныя парушэнні з боку уладаў не з'яўляюцца адзінкавымі.",з боку,со стороны,с боку,после,40,со стороны,3,после,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,19,CS,RU,"Jak je známo, bzučet mohou jedině včely.",jak je známo,как известно,как это знакомо,как известно,21,как известно,4,как известно,1
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,17,PL,RU,"Mniej więcej godzinę OD MOMENTU, KIEDY zamilkły ostatnie strzały, Wolf powiedział, że pojedzie na zwiad i pojechał sam.",od momentu kiedy,после того как,od momentu kiedy,от момента ,24,от момента когда,4,от момента,1
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,20,CS,RU,Podle něj je tohle jeden z hlavních důvodů.,podle něj,по его мнению,подле нее,около неё,14,подле нее,6,около нее,0
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,7,BE,RU,Прэс-сакратар Мінпрыроды Алена Пенязь абвінаваціла Літву ў свядомым ухіленні ад дыялогу з Беларуссю з нагоды Астравецкай АЭС.,з нагоды,по поводу,с повода,,23,по поводу,3,,0
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,18,PL,RU,"A IM WIĘKSZY sekret, tym większa nagroda.",im większy,чем больше,их больше,чем меньше,26,чем больше,4,чем меньше,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,21,CS,RU,"Krátce řečeno, jako jeho stájník. A také byste ošetřoval psy.",krátce řečeno,одним словом,краткая речь,кратко говоря,20,одним словом,4,кратко говоря,1
9f613ce2-9b4e-4be1-9eba-0f2bd2904b1c,65457232ff73a396e05d886c,28,male,RU,RU,2024-02-05 17:14:58.100366+00:00,1,BG,RU,"Сашо бе возил с него чичо си не веднъж и не два пъти, носеше винаги в себе си резервните ключове.",не веднъж,не раз,не однажды,,64,,24,,0
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,19,PL,RU,"Mówię ci to, byś znał moje zamiary, CHOĆ I tak z pewnością domyśliłeś się ich po pytaniach, które stawiałem Schillingowi.",choć i,хотя и,хочешь и,хоть и ,12,хотя и,4,хоть и,1
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,8,BE,RU,Мо ў сілу сваей навуковай інтуіцыі яна не паверыла ў пануючую версію.,ў сілу,в силу,в сообщение с,в силу,33,в силу,10,в силу,1
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,20,PL,RU,"Pomiędzy nią a resztą pracowników nastąpiła krótka przerwa w czasie, wynikła z tego, że wszyscy najpierw podążyli w kierunku źródła hałasu.",z tego że,оттого что,z tego że,с того же,16,из того же,4,с того же,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,22,CS,RU,"Posud nepozbyla své krásy, ani zdraví i byla, jak se říká krev a mléko.",jak se říká,что называется,как эта река,,18,что называется,6,,0
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,9,BE,RU,"На калідоры каля выхада на лесвіцу, недалека ад маей палаты топчацца міліцыянт.",недалека ад,недалеко от,неподалеку с,недалеко от,11,недалеко от,4,недалеко от,1
ce9db41d-60cd-4988-b467-b240ea9523d6,653e80c17840d9676c182274,48,female,RU,RU,2024-02-05 17:16:20.742577+00:00,1,PL,RU,CHYBA ŻE książę niedomaga.,chyba że,разве что,chyba że,,22,,11,,0
9f613ce2-9b4e-4be1-9eba-0f2bd2904b1c,65457232ff73a396e05d886c,28,male,RU,RU,2024-02-05 17:14:58.100366+00:00,2,BG,RU,"Сега му е все едно дъщеря, не-дъщеря.",все едно,все равно,все одно,что бы ни,25,все одно,15,что бы ни,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,23,CS,RU,"Nejdříve většina médií tvrdila, že za vraždou podle všeho stojí mafie.",podle všeho,судя по всему,подле всего,после всего,21,судя по всему,5,после всего,0
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,10,BE,RU,Правасуддзе не можа вяршыцца за кошт новых забойстваў.,за кошт,за счет,за стоимость,из-за,10,за счет,4,из-за,0
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,21,PL,RU,ALE PRZECIEŻ on tu diabli wiedzą jak narozrabia!,ale przecież,да ведь,а ведь,или причешешь,26,да ведь,8,или причешешь,0
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,11,BE,RU,Па заканчэнні пасяджэння Троцкі адразу ж пайшоў да тэлеграфнага апарата.,па заканчэнні,по окончании,после завершения,по окончанию,15,по окончании,3,по окончанию,1
9f613ce2-9b4e-4be1-9eba-0f2bd2904b1c,65457232ff73a396e05d886c,28,male,RU,RU,2024-02-05 17:14:58.100366+00:00,3,BG,RU,"Зад залостената врата беше девети номер, в който току-що влезе Александър Григориевич.",току-що,только что,току-що,то что,18,только что,11,то что,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,24,CS,RU,"Lyšíš? Páni jdou. Proboha, Heleno!",proboha,ради Бога,proboha,,14,ради Бога,10,,0
ce9db41d-60cd-4988-b467-b240ea9523d6,653e80c17840d9676c182274,48,female,RU,RU,2024-02-05 17:16:20.742577+00:00,2,PL,RU,"Turystyka przyrodnicza przyciąga osoby lubiące spędzać czas na łonie natury, podziwiać krajobrazy, w tym dziką roślinność i zwierzęta.",w tym,в том числе,в том, в том,19,в том числе,21,в том,0
9f613ce2-9b4e-4be1-9eba-0f2bd2904b1c,65457232ff73a396e05d886c,28,male,RU,RU,2024-02-05 17:14:58.100366+00:00,4,BG,RU,"Та нали ако кажеш на дивака да остави тоягата, той още начаса, напук, ще направи още три такива тояги…",още начаса,тут же,още начаса,уже утром,15,тут же,10,уже утром,0
ce9db41d-60cd-4988-b467-b240ea9523d6,653e80c17840d9676c182274,48,female,RU,RU,2024-02-05 17:16:20.742577+00:00,3,PL,RU,"JAK TYLKO dolatywał mnie zapach spalonego węgla, od razu stawał mi przed oczyma początek mojej służby.",jak tylko,как только,как лишь,как только,13,как только,4,как только,1
f03c560b-189d-47e6-8535-206a02e49ae7,5d351eb3ca8f5b0001834ca0,31,female,RU,RU,2024-02-05 17:11:53.776957+00:00,12,BE,RU,"Рэальная заработная плата (з улікам росту спажывецкіх цэн на тавары і паслугі) у студзені-лютым гэтага года паменшылася на 1, 5%.",з улікам,с учетом,с отчетом,с повышением,28,с учетом,3,с повышением,0
82d2b56f-b978-4cec-8731-912d70282d44,608c90af2b9dc5f9f35bb583,41,female,RU,RU,2024-02-05 17:06:06.420164+00:00,22,PL,RU,"I GDYBY CHOCIAŻ los zesłał mu skruchę, gorącą skruchę, która łamie serce, spędza sen z powiek, taką skruchę, której straszliwe męczarnie nasuwają myśl o pętli i topieli!",gdyby chociaż,хотя бы,где бы,где-бы хочешь,46,где бы,5,где-бы хочешь,0
ce9db41d-60cd-4988-b467-b240ea9523d6,653e80c17840d9676c182274,48,female,RU,RU,2024-02-05 17:16:20.742577+00:00,4,PL,RU,Trądem nas zarazić gotów! ALBO I czym gorszym!,albo i,а то и,либо и,або и,17,либо и,5,або и,0
5b1facb6-dd9a-4654-996d-8adbb1aadc79,614f11b6fe832a304632a860,55,female,RU,UK,2024-02-05 17:07:11.975698+00:00,26,PL,RU,Odkrycie Harvey'a ma obok praktycznego także i filozoficzne znaczenie.,także i,еще и,także i,также,18,также и,3,также,1
9f613ce2-9b4e-4be1-9eba-0f2bd2904b1c,65457232ff73a396e05d886c,28,male,RU,RU,2024-02-05 17:14:58.100366+00:00,5,BG,RU,"Къде изчезна и, защо – и досега е загадка. А бандата му се разпадна – кой накъдето му видят очите.",досега,до сих пор,досега,до настоящего времени,13,до сегодня,12,до настоящего времени,1
ce9db41d-60cd-4988-b467-b240ea9523d6,653e80c17840d9676c182274,48,female,RU,RU,2024-02-05 17:16:20.742577+00:00,5,PL,RU,"Mniej więcej godzinę OD MOMENTU, KIEDY zamilkły ostatnie strzały, Wolf powiedział, że pojedzie na zwiad i pojechał sam.",od momentu kiedy,после того как,от момента когда,от момента когда,21,от момента когда,4,от момента когда,1
9f613ce2-9b4e-4be1-9eba-0f2bd2904b1c,65457232ff73a396e05d886c,28,male,RU,RU,2024-02-05 17:14:58.100366+00:00,6,BG,RU,В отговор Игор само въздъхна.,в отговор,в ответ,в отповедь,в ответ,16,в ответ,5,в ответ,1
